Gene	Comparison	Set	Term ID	Description	Annotated	Expected	Observed	Fold Enrichment	Adjusted p value	-log10(pvalue)
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32846	ganglion	3783	546.13	934	1.71	6.07e-06	5.21681130892474
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16071	embryo mesoderm	370	53.42	122	2.28	6.11e-06	5.21395878975745
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:36750	ectodermal placode	201	29.02	75	2.58	6.25e-06	5.20411998265592
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17382	genital tubercle	1429	206.30	404	1.96	6.26e-06	5.20342566678957
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32912	hindbrain lateral wall	620	89.51	188	2.10	6.77e-06	5.16941133131485
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16085	yolk sac	181	26.13	69	2.64	7.09e-06	5.14935376481693
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16706	pharynx	1931	278.77	507	1.82	8.10e-06	5.09151498112135
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16737	respiratory tract	1073	154.90	301	1.94	8.16e-06	5.08830984124614
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32889	incisor	807	116.50	235	2.02	8.38e-06	5.07675598136972
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32683	alimentary system epithelium	1061	153.17	298	1.95	8.90e-06	5.05060999335509
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16658	central nervous system ganglion	3322	479.58	828	1.73	8.90e-06	5.05060999335509
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17604	nasal cavity	2655	383.29	675	1.76	1.01e-05	4.99567862621736
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16667	spinal ganglion	3198	461.68	799	1.73	1.07e-05	4.97061622231479
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:36596	sensory ganglion	3198	461.68	799	1.73	1.07e-05	4.97061622231479
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17968	male reproductive system	2423	349.80	621	1.78	1.09e-05	4.96257350205938
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35958	nasal epithelium	2627	379.25	668	1.76	1.15e-05	4.93930215964639
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32814	peripheral nervous system ganglion	3270	472.08	815	1.73	1.16e-05	4.93554201077308
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17959	female reproductive system	1941	280.21	508	1.81	1.19e-05	4.92445303860747
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16666	spinal component of peripheral nervous system	3209	463.27	801	1.73	1.19e-05	4.92445303860747
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:30903	pelvic urethra	404	58.32	130	2.23	1.43e-05	4.84466396253494
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:28540	female associated reproductive structure	1141	164.72	316	1.92	1.44e-05	4.84163750790475
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:38002	neuromere	137	19.78	55	2.78	1.44e-05	4.84163750790475
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35796	spinal ganglion or nerve	3204	462.55	799	1.73	1.45e-05	4.83863199776502
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35905	vascular system	974	140.61	275	1.96	1.51e-05	4.82102305270683
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16749	tail mesenchyme	493	71.17	153	2.15	1.72e-05	4.76447155309245
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17605	nasal cavity epithelium	2609	376.65	662	1.76	1.78e-05	4.74957999769111
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:36705	head surface ectoderm	106	15.30	45	2.94	2.56e-05	4.59176003468815
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35998	pituitary gland	1177	169.92	323	1.90	2.59e-05	4.58670023591875
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32855	metencephalon ventricular layer	512	73.92	157	2.12	2.71e-05	4.56703070912559
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16668	dorsal root ganglion	3166	457.06	787	1.72	3.21e-05	4.49349496759513
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17383	gonad	2968	428.48	742	1.73	3.32e-05	4.47886191629596
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35173	bladder fundus	212	30.61	76	2.48	3.40e-05	4.46852108295774
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17918	lower jaw incisor	766	110.58	221	2.00	3.51e-05	4.45469288353418
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32735	mesenchyme derived from neural crest	140	20.21	55	2.72	3.54e-05	4.45099673797421
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32741	choroid plexus	2362	340.99	602	1.77	3.65e-05	4.43770713554352
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32714	musculoskeletal system	3266	471.50	809	1.72	3.72e-05	4.4294570601181
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:26720	vibrissa follicle	1067	154.04	295	1.92	3.82e-05	4.41793663708829
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32856	mesothelium	127	18.33	51	2.78	3.88e-05	4.41116827440579
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17362	palatal shelf	882	127.33	254	1.99	3.89e-05	4.41005039867429
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32722	autopod	848	122.42	241	1.97	4.02e-05	4.39577394691553
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17428	hand	531	76.66	161	2.10	4.03e-05	4.39469495385889
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17547	cerebral cortex ventricular layer	530	76.51	160	2.09	4.16e-05	4.38090666937326
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32809	main olfactory bulb	2746	396.43	690	1.74	4.20e-05	4.3767507096021
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17458	hindlimb	2210	319.05	566	1.77	4.23e-05	4.37365963262496
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:18765	hemolymphoid system	2159	311.69	554	1.78	4.35e-05	4.36151074304536
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32826	respiratory system epithelium	297	42.88	99	2.31	4.56e-05	4.34103515733556
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16179	lateral plate mesoderm	99	14.29	42	2.94	5.10e-05	4.29242982390206
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:28747	urethra of female	1207	174.25	328	1.88	5.10e-05	4.29242982390206
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16096	surface ectoderm	453	65.40	140	2.14	5.68e-05	4.24565166428898
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32820	rhombomere	131	18.91	52	2.75	5.97e-05	4.22402566887063
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32753	branchial arch ectoderm	95	13.71	41	2.99	5.97e-05	4.22402566887063
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17077	metencephalon alar plate ventricular layer	321	46.34	105	2.27	5.98e-05	4.22329881601159
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:37447	brain ventricle and choroid plexus	2437	351.82	617	1.75	6.20e-05	4.20760831050175
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35968	respiratory system mesenchyme	277	39.99	93	2.33	6.20e-05	4.20760831050175
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:37597	heart and pericardium	2081	300.42	534	1.78	6.35e-05	4.19722627470802
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16144	future prosencephalon	158	22.81	60	2.63	6.42e-05	4.19246497193115
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:36594	eye anterior segment	1013	146.24	280	1.91	6.55e-05	4.18375870000822
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:28533	male associated reproductive structure	1219	175.98	330	1.88	6.57e-05	4.18243463044022
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35975	male reproductive system mesenchyme	246	35.51	84	2.37	6.82e-05	4.16621562534352
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17078	metencephalon basal plate	2228	321.65	568	1.77	6.84e-05	4.16494389827988
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32778	pretectum	925	133.54	258	1.93	7.71e-05	4.11294562194904
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16318	septum transversum	43	6.21	23	3.71	8.26e-05	4.08301995267962
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17939	upper jaw incisor	704	101.63	203	2.00	8.49e-05	4.07109230975605
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35987	mesoderm	395	57.02	129	2.26	8.66e-05	4.06248210798265
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17503	pancreas	1584	228.68	416	1.82	9.20e-05	4.03621217265444
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16839	oral region epithelium	465	67.13	142	2.12	9.32e-05	4.03058408764602
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17068	thyroid gland	985	142.20	272	1.91	9.47e-05	4.02365002099673
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35993	vascular element	875	126.32	245	1.94	1.01e-04	3.99567862621736
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17539	hypothalamus ventricular layer	391	56.45	122	2.16	1.03e-04	3.98716277529483
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32732	neural fold	219	31.62	76	2.40	1.12e-04	3.95078197732982
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17606	olfactory epithelium	2540	366.69	638	1.74	1.14e-04	3.94309514866353
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32684	floor plate	275	39.70	91	2.29	1.15e-04	3.93930215964639
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17563	pons	2203	318.04	560	1.76	1.17e-04	3.93181413825384
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:36449	forebrain-midbrain boundary region	931	134.40	258	1.92	1.21e-04	3.91721462968355
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16107	allantois	141	20.36	56	2.75	1.25e-04	3.90308998699194
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17790	cerebellum ventricular layer	293	42.30	96	2.27	1.30e-04	3.88605664769316
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16060	body cavity or lining	451	65.11	137	2.10	1.32e-04	3.87942606879415
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32665	ganglionic eminence	1493	215.54	393	1.82	1.32e-04	3.87942606879415
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32866	lung mesenchyme	258	37.25	86	2.31	1.42e-04	3.84771165561694
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16105	heart	2053	296.38	524	1.77	1.43e-04	3.84466396253494
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17457	hand mesenchyme	243	35.08	82	2.34	1.64e-04	3.7851561519523
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:18676	renal calyx	280	40.42	92	2.28	1.69e-04	3.77211329538633
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32755	branchial arch mesenchyme	201	29.02	71	2.45	1.76e-04	3.75448733218585
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17779	olfactory cortex	1835	264.91	472	1.78	2.05e-04	3.68824613894424
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:37543	forebrain meninges	155	22.38	57	2.55	2.07e-04	3.68402965454308
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32662	brain meninges	212	30.61	73	2.39	2.16e-04	3.66554624884907
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:37978	urothelium	293	42.30	95	2.25	2.22e-04	3.65364702554936
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16248	foregut diverticulum	101	14.58	41	2.81	2.26e-04	3.6458915608526
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:18590	neural retina	1877	270.97	481	1.78	2.44e-04	3.61261017366127
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32678	brainstem	1491	215.25	390	1.81	2.60e-04	3.58502665202918
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17804	spinal cord meninges	129	18.62	49	2.63	2.89e-04	3.53910215724345
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:36037	cavity or lining	458	66.12	137	2.07	2.90e-04	3.53760200210104
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16976	midbrain lateral wall	1230	177.57	326	1.84	2.92e-04	3.53461714855158
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32736	pre-cartilage condensation	186	26.85	65	2.42	2.95e-04	3.53017798402184
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:31144	trunk sclerotome	57	8.23	27	3.28	2.98e-04	3.52578373592374
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17896	rectum	379	54.71	117	2.14	3.10e-04	3.50863830616573
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35578	skeletal musculature	1104	159.38	297	1.86	3.10e-04	3.50863830616573
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:27721	nephrogenic zone	1225	176.85	326	1.84	3.10e-04	3.50863830616573
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:18769	hair	976	140.90	266	1.89	3.11e-04	3.50723961097316
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17162	cornea epithelium	96	13.86	39	2.81	3.12e-04	3.50584540598156
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16557	foregut gland	2070	298.84	534	1.79	3.12e-04	3.50584540598156
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35953	urinary system epithelium	410	59.19	125	2.11	3.12e-04	3.50584540598156
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16245	visceral organ system	7449	1075.38	1716	1.60	3.22e-04	3.49214412830417
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17601	pharyngo-tympanic tube	244	35.23	81	2.30	3.30e-04	3.48148606012211
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35949	organ	9611	1387.50	2150	1.55	3.53e-04	3.45222529461218
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35586	nasal process mesenchyme	49	7.07	24	3.39	3.57e-04	3.44733178388781
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17774	telencephalon meninges	151	21.80	55	2.52	3.63e-04	3.44009337496389
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16833	esophagus	1350	194.89	355	1.82	3.79e-04	3.42136079003193
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16753	tail nervous system	138	19.92	51	2.56	3.79e-04	3.42136079003193
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35164	basal forebrain	514	74.20	151	2.03	3.98e-04	3.40011692792631
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17024	stomach mesentery	436	62.94	131	2.08	4.18e-04	3.37882371822496
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16095	future spinal cord neural plate	94	13.57	38	2.80	4.20e-04	3.3767507096021
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16994	endolymphatic appendage	59	8.52	27	3.17	4.30e-04	3.36653154442041
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32860	lung epithelium	246	35.51	81	2.28	4.37e-04	3.35951856302958
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16751	tail paraxial mesenchyme	331	47.78	103	2.16	4.88e-04	3.31158017799729
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:18333	larynx	769	111.02	214	1.93	4.89e-04	3.31069114087638
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16131	pericardial component	118	17.04	45	2.64	4.99e-04	3.30189945437661
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32618	limb interdigital region	174	25.12	61	2.43	5.02e-04	3.29929628285498
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16576	genitourinary system mesenchyme	169	24.40	60	2.46	5.23e-04	3.28149831113273
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32711	cortical plate	482	69.58	144	2.07	5.24e-04	3.28066871301627
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17025	dorsal mesogastrium	415	59.91	125	2.09	5.35e-04	3.27164621797877
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:18426	adrenal gland	1092	157.65	292	1.85	5.50e-04	3.25963731050576
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16052	extraembryonic endoderm	133	19.20	49	2.55	5.60e-04	3.2518119729938
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32841	myotome	110	15.88	43	2.71	5.62e-04	3.25026368443094
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35951	reproductive system epithelium	211	30.46	71	2.33	5.75e-04	3.24033215531037
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17081	metencephalon basal plate ventricular layer	381	55.00	116	2.11	5.83e-04	3.23433144524099
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32743	blood vessel	857	123.72	235	1.90	5.83e-04	3.23433144524099
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:28753	pelvic urethra of female	252	36.38	82	2.25	6.05e-04	3.21824462534753
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17082	myelencephalon	139	20.07	52	2.59	6.07e-04	3.21681130892474
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:18692	urethra of male	1274	183.92	335	1.82	6.11e-04	3.21395878975745
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35962	female reproductive system epithelium	133	19.20	49	2.55	6.28e-04	3.2020403562628
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:37054	unsegmented mesenchyme	180	25.99	62	2.39	6.44e-04	3.19111413264019
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17566	pons ventricular layer	380	54.86	115	2.10	6.51e-04	3.18641901143181
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:28607	urothelium of bladder fundus	123	17.76	46	2.59	6.76e-04	3.17005330405836
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16688	heart atrium	1035	149.42	277	1.85	7.58e-04	3.12033079436795
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35728	reproductive system mesenchyme	345	49.81	110	2.21	7.70e-04	3.11350927482752
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17167	perioptic mesenchyme	58	8.37	26	3.11	7.70e-04	3.11350927482752
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35773	skeletal system	2761	398.59	679	1.70	7.70e-04	3.11350927482752
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:18562	rest of cerebellum ventricular layer	274	39.56	87	2.20	7.81e-04	3.1073489661227
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17161	cornea	411	59.33	123	2.07	7.81e-04	3.1073489661227
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:19252	large intestine	407	58.76	122	2.08	7.82e-04	3.10679324694015
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16681	fronto-nasal process	106	15.30	41	2.68	7.98e-04	3.09799710864927
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17213	skeleton	2758	398.16	678	1.70	8.11e-04	3.09097914578884
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17783	hindbrain meninges	145	20.93	52	2.48	8.35e-04	3.0783135245164
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32909	gut mesenchyme	269	38.83	87	2.24	9.10e-04	3.04095860767891
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35584	nasal mesenchyme	91	13.14	36	2.74	9.28e-04	3.03245202378114
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16272	2nd branchial arch	442	63.81	133	2.08	9.28e-04	3.03245202378114
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32883	inner ear epithelium	153	22.09	54	2.44	1.00e-03	3
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35269	decidua	132	19.06	48	2.52	1.02e-03	2.99139982823808
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:37032	limb segment	1116	161.11	295	1.83	1.14e-03	2.94309514866353
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16128	1st branchial arch mesenchyme	114	16.46	43	2.61	1.15e-03	2.93930215964639
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32886	alimentary system mesenchyme	435	62.80	130	2.07	1.15e-03	2.93930215964639
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16201	arterial system	364	52.55	110	2.09	1.19e-03	2.92445303860747
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:28613	urothelium of bladder trigone	112	16.17	42	2.60	1.20e-03	2.92081875395237
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32871	lens epithelium	85	12.27	34	2.77	1.21e-03	2.91721462968355
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17459	foot	655	94.56	183	1.94	1.22e-03	2.91364016932525
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16088	intraembryonic coelom	400	57.75	119	2.06	1.25e-03	2.90308998699194
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35957	eye epithelium	627	90.52	176	1.94	1.25e-03	2.90308998699194
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32800	ear epithelium	158	22.81	55	2.41	1.28e-03	2.89279003035213
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:28601	urothelium of bladder	217	31.33	71	2.27	1.38e-03	2.86012091359876
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32930	gut endoderm	72	10.39	30	2.89	1.39e-03	2.85698519974591
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32857	midbrain-hindbrain junction	86	12.42	34	2.74	1.39e-03	2.85698519974591
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17543	thalamus ventricular layer	145	20.93	51	2.44	1.40e-03	2.85387196432176
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16399	3rd branchial arch	135	19.49	49	2.51	1.40e-03	2.85387196432176
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:29695	trunk dermomyotome	111	16.02	42	2.62	1.41e-03	2.85078088734462
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17791	midbrain meninges	134	19.34	48	2.48	1.48e-03	2.82973828460504
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16800	nasal pit	2641	381.27	668	1.75	1.48e-03	2.82973828460504
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16363	foregut-midgut junction	1703	245.85	445	1.81	1.48e-03	2.82973828460504
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:35991	alimentary system endoderm	72	10.39	30	2.89	1.51e-03	2.82102305270683
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17245	handplate	101	14.58	40	2.74	1.58e-03	2.80134291304558
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17838	lens	761	109.86	208	1.89	1.65e-03	2.78251605578609
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16580	tail bud	42	6.06	20	3.30	1.66e-03	2.77989191195994
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:28759	epithelium of pelvic urethra of female	178	25.70	60	2.33	1.70e-03	2.76955107862173
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16794	facio-acoustic ganglion complex	12	1.73	9	5.20	1.74e-03	2.7594507517174
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16204	dorsal aorta	172	24.83	59	2.38	1.81e-03	2.74232142513082
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16543	olfactory placode	119	17.18	44	2.56	1.81e-03	2.74232142513082
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:31541	renal connecting segment of renal vesicle	17	2.45	11	4.48	1.84e-03	2.73518217699046
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16149	anterior pro-rhombomere	22	3.18	13	4.09	1.85e-03	2.73282827159699
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17585	spinal cord ventricular layer	398	57.46	117	2.04	1.85e-03	2.73282827159699
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32671	vertebral pre-cartilage condensation	61	8.81	26	2.95	1.87e-03	2.7281583934635
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:28765	mesenchymal layer of pelvic urethra of female	175	25.26	59	2.34	1.87e-03	2.7281583934635
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16752	tail unsegmented mesenchyme	108	15.59	40	2.57	1.92e-03	2.71669877129645
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:18559	rest of cerebellum	575	83.01	161	1.94	1.97e-03	2.70553377383841
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32928	gut epithelium	781	112.75	212	1.88	1.97e-03	2.70553377383841
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16126	1st branchial arch ectoderm	51	7.36	23	3.12	1.99e-03	2.70114692359029
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:36936	male reproductive gland or organ	2180	314.72	541	1.72	1.99e-03	2.70114692359029
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17764	diencephalon meninges	136	19.63	48	2.44	2.09e-03	2.67985371388895
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16754	tail central nervous system	68	9.82	28	2.85	2.15e-03	2.66756154008439
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17613	arch of aorta	20	2.89	12	4.16	2.16e-03	2.66554624884907
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32767	piriform cortex	770	111.16	209	1.88	2.29e-03	2.64016451766011
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:36591	alimentary system mucosa	430	62.08	125	2.01	2.32e-03	2.6345120151091
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16673	eye mesenchyme	75	10.83	30	2.77	2.40e-03	2.61978875828839
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16301	rhombomere 4	60	8.66	26	3.00	2.40e-03	2.61978875828839
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:17065	foregut-midgut junction gland	1584	228.68	416	1.82	2.53e-03	2.59687947882418
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32689	bronchus	584	84.31	163	1.93	2.63e-03	2.58004425151024
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16696	endocardial cushion	92	13.28	35	2.64	2.72e-03	2.5654310959658
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:36078	bladder neck	134	19.34	47	2.43	2.75e-03	2.56066730616974
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:16165	neural tube floor plate	71	10.25	29	2.83	2.79e-03	2.5543957967264
Supt3	hom_vs_het_wt	mrna_abnormal	EMAPA:32685	endocardial tube	37	5.34	18	3.37	2.82e-03	2.54975089168064
